id,year_birth,education,marital_status,income,kidhome,teenhome,dt_customer,recency,mntwines,age
10839,1976,Graduation,Together,36283.0,1,1,2014-04-14,42,6,48
49,1970,Graduation,Single,20587.0,1,0,2014-05-11,39,2,54
4290,1972,Graduation,Married,30467.0,1,0,2014-03-19,8,1,52
10219,1972,Graduation,Together,31590.0,1,0,2013-06-18,40,6,52
4211,1986,Basic,Married,20425.0,1,0,2012-10-29,5,4,38
1135,1960,Master,Together,17144.0,1,1,2014-02-15,96,18,64
6299,1968,PhD,Divorced,42564.0,0,1,2013-01-02,28,324,56
10846,1978,Master,Married,43783.0,1,0,2014-05-29,22,327,46
347,1976,Graduation,Divorced,40780.0,0,1,2012-09-08,30,229,48
6543,1945,Master,Together,62847.0,0,0,2013-01-15,45,521,79
10446,1957,PhD,Married,82017.0,0,0,2012-11-07,58,184,67
3479,1950,Graduation,Single,16813.0,0,0,2013-07-19,49,4,74
11075,1978,Graduation,Married,51267.0,1,1,2013-10-29,37,183,46
4442,1961,Graduation,Single,46524.0,0,1,2013-04-05,70,31,63
199,1962,Master,Single,45183.0,0,0,2013-01-20,33,219,62
6722,1954,PhD,Married,70421.0,0,1,2014-06-28,98,479,70
796,1965,2n Cycle,Divorced,60161.0,0,1,2012-10-23,17,584,59
3749,1973,Graduation,Together,73926.0,0,0,2013-03-02,54,627,51
8523,1968,Graduation,Married,19329.0,1,0,2013-12-14,39,24,56
310,1970,Master,Married,61872.0,0,1,2013-12-13,81,330,54
8629,1956,Graduation,Widow,46984.0,1,1,2013-03-26,71,19,68
236,1951,Graduation,Married,34838.0,1,1,2013-01-19,62,28,73
9930,1944,PhD,Single,82716.0,0,0,2013-11-05,8,606,80
3483,1958,Graduation,Married,48192.0,0,0,2013-04-06,76,1039,66
4599,1976,Master,Married,49681.0,0,2,2013-11-04,66,411,48
7326,1971,Master,Married,56850.0,0,1,2014-03-23,83,34,53
7352,1957,Graduation,Married,55267.0,0,1,2013-10-21,28,161,67
2350,1972,Graduation,Married,59666.0,1,1,2013-03-22,87,623,52
9145,1972,Graduation,Single,72504.0,0,1,2013-04-06,43,604,52
2964,1981,Graduation,Married,26872.0,0,0,2013-10-16,0,3,43
5585,1972,Graduation,Single,21359.0,1,0,2013-04-20,1,12,52
9687,1975,Graduation,Single,73170.0,0,0,2014-05-31,1,184,49
3732,1955,Master,Married,52750.0,0,1,2013-02-04,72,393,69
6303,1986,PhD,Together,91820.0,0,0,2013-11-23,72,410,38
11176,1970,PhD,Together,65968.0,0,1,2014-05-12,12,376,54
2986,1976,Graduation,Married,30772.0,1,1,2014-03-12,89,7,48
7462,1954,Graduation,Single,22507.0,0,0,2012-11-24,67,68,70
3900,1972,Graduation,Married,65685.0,0,1,2014-03-29,54,642,52
7034,1978,2n Cycle,Married,25804.0,1,0,2013-09-01,34,8,46
9493,1980,PhD,Single,76412.0,0,0,2013-05-05,15,840,44
1143,1972,Graduation,Married,22063.0,1,0,2013-08-08,43,7,52
1,1961,Graduation,Single,57091.0,0,0,2014-06-15,0,464,63
3855,1963,Graduation,Married,22419.0,0,0,2013-04-18,74,30,61
5536,1959,Graduation,Together,87771.0,0,1,2013-05-22,61,1492,65
5989,1959,2n Cycle,Divorced,78353.0,0,1,2013-04-16,51,752,65
9499,1954,Graduation,Married,93404.0,1,2,2013-05-07,97,1279,70
6768,1962,Graduation,Divorced,37859.0,1,2,2013-01-12,75,22,62
2150,1958,PhD,Widow,80995.0,0,1,2013-05-11,83,860,66
6646,1984,Graduation,Together,16529.0,1,0,2014-03-01,23,3,40
4887,1976,PhD,Divorced,55412.0,1,1,2013-11-22,65,10,48
8560,1992,Graduation,Single,48789.0,0,0,2012-09-10,94,351,32
3321,1967,PhD,Together,56575.0,0,2,2013-05-05,42,421,57
11003,1980,2n Cycle,Together,25130.0,1,0,2013-10-02,10,2,44
10402,1967,Graduation,Married,35441.0,1,1,2013-02-14,94,25,57
9904,1956,Graduation,Married,71391.0,0,1,2013-03-29,50,336,68
6141,1972,Master,Single,49494.0,1,0,2013-04-25,46,191,52
5687,1980,Graduation,Divorced,81702.0,0,0,2012-09-23,98,563,44
10856,1980,2n Cycle,Single,45889.0,0,1,2013-07-02,42,31,44
5121,1977,Graduation,Single,56628.0,0,1,2014-03-21,30,479,47
4186,1950,Graduation,Together,34026.0,1,1,2013-08-05,11,18,74
368,1974,Graduation,Married,40049.0,0,1,2012-11-29,61,91,50
3312,1988,Graduation,Single,34176.0,1,0,2014-05-12,12,5,36
11121,1981,Graduation,Married,19419.0,1,0,2012-11-10,76,2,43
5332,1960,2n Cycle,Married,82504.0,0,0,2013-07-27,2,362,64
5848,1970,Graduation,Together,81205.0,0,0,2014-01-13,43,724,54
10343,1991,2n Cycle,Single,61618.0,0,0,2012-09-29,27,605,33
5935,1956,Master,Single,55284.0,0,1,2012-12-24,60,547,68
2895,1963,Graduation,Single,49980.0,0,1,2013-10-23,79,104,61
10262,1980,Graduation,Married,15072.0,2,0,2013-05-10,96,8,44
7848,1974,Graduation,Single,49166.0,0,1,2013-06-13,17,224,50
9477,1954,PhD,Married,65324.0,0,1,2014-01-11,0,384,70
4856,1957,2n Cycle,Married,82347.0,0,0,2012-11-06,38,556,67
7186,1966,PhD,Together,30843.0,1,1,2014-05-26,43,24,58
5794,1974,PhD,Married,46374.0,0,1,2014-03-17,1,408,50
1456,1979,Graduation,Single,60474.0,0,1,2013-04-01,25,265,45
4877,1973,Master,Married,38576.0,0,1,2014-03-04,2,34,51
425,1985,Graduation,Married,55357.0,2,0,2013-02-19,66,374,39
3007,1966,Graduation,Together,37758.0,1,1,2012-10-04,49,27,58
1031,1989,2n Cycle,Married,85710.0,0,0,2013-05-05,5,600,35
4297,1969,Graduation,Together,23228.0,1,0,2014-01-26,71,13,55
807,1969,Master,Together,44602.0,1,1,2014-02-15,35,167,55
9553,1987,Graduation,Married,7500.0,0,0,2013-01-09,94,0,37
4271,1989,2n Cycle,Together,38683.0,1,0,2012-10-04,80,46,35
4120,1975,2n Cycle,Single,49514.0,1,0,2013-12-17,61,88,49
2036,1973,PhD,Together,57906.0,0,1,2013-06-11,29,243,51
115,1966,Master,Single,43456.0,0,1,2013-03-26,0,275,58
4259,1986,Master,Single,19485.0,2,0,2013-09-24,80,6,38
8687,1978,Graduation,Together,53172.0,0,1,2013-05-06,54,121,46
2447,1979,Graduation,Together,30545.0,1,0,2012-10-17,71,4,45
10140,1983,PhD,Together,70123.0,0,0,2013-09-28,27,1308,41
9353,1959,Graduation,Single,62450.0,0,1,2014-01-06,61,515,65
3623,1976,Graduation,Together,21675.0,1,0,2014-06-11,55,4,48
738,1981,2n Cycle,Single,42395.0,1,1,2014-04-04,35,48,43
7631,1978,Master,Together,61346.0,1,0,2013-10-06,34,562,46
4789,1953,Graduation,Together,80812.0,0,0,2013-09-17,95,769,71
773,1971,Master,Divorced,42835.0,1,1,2013-06-30,64,379,53
10602,1983,Graduation,Married,39922.0,1,0,2013-02-14,30,29,41
1446,1956,Master,Single,86424.0,0,0,2014-04-05,12,387,68
3270,1978,2n Cycle,Together,17117.0,1,0,2013-01-17,96,12,46
8443,1972,Graduation,Single,24762.0,1,0,2014-02-10,16,6,52
9653,1975,Graduation,Married,35797.0,0,1,2012-10-16,16,27,49
8916,1975,Graduation,Divorced,36627.0,2,0,2013-07-23,78,9,49
8017,1981,2n Cycle,Married,51111.0,1,1,2014-06-19,83,22,43
5830,1972,PhD,Single,86857.0,0,0,2012-09-12,96,899,52
4597,1970,PhD,Together,82072.0,0,0,2013-07-02,67,889,54
7023,1953,PhD,Single,46231.0,2,1,2012-11-26,87,189,71
8086,1959,Graduation,Married,42243.0,1,1,2013-12-11,34,48,65
8825,1962,Graduation,Together,51195.0,1,1,2013-04-01,46,230,62
2930,1978,Master,Single,68092.0,0,0,2013-12-16,7,852,46
1928,1973,Graduation,Married,31814.0,1,0,2013-02-09,73,35,51
7108,1965,Master,Widow,51390.0,1,1,2012-09-08,54,205,59
10925,1983,Graduation,Married,76630.0,0,0,2014-01-14,93,255,41
9960,1991,Basic,Single,26868.0,1,0,2014-04-30,52,0,33
8800,1943,PhD,Divorced,48948.0,0,0,2013-02-01,53,437,81
9224,1972,PhD,Single,55260.0,0,1,2012-12-12,81,825,52
5519,1956,Graduation,Together,64090.0,0,1,2013-08-07,8,316,68
5046,1958,Graduation,Divorced,78331.0,0,1,2014-01-23,97,756,66
7037,1974,PhD,Married,37087.0,1,0,2013-08-11,50,194,50
905,1986,Graduation,Divorced,21846.0,1,0,2013-10-22,38,7,38
8624,1958,Graduation,Married,81320.0,0,0,2013-02-06,61,183,66
8945,1970,Graduation,Divorced,54137.0,0,1,2013-08-16,46,171,54
6445,1967,Graduation,Together,66825.0,0,0,2013-07-14,73,243,57
2727,1973,Graduation,Together,57100.0,0,0,2013-12-04,19,181,51
6404,1969,Graduation,Together,58917.0,1,2,2013-03-24,10,151,55
11074,1977,Graduation,Single,85072.0,0,0,2014-04-09,94,494,47
10150,1961,Graduation,Single,86429.0,0,0,2013-11-21,10,464,63
1968,1971,Graduation,Widow,45684.0,1,0,2013-12-02,37,5,53
6534,1974,Graduation,Together,47889.0,1,0,2014-01-04,94,29,50
9485,1986,PhD,Married,45921.0,0,0,2014-03-10,23,102,38
7053,1966,PhD,Single,78420.0,0,0,2013-06-29,75,604,58
4654,1992,Graduation,Together,75114.0,0,0,2013-11-07,40,571,32
9760,1963,PhD,Widow,52278.0,0,1,2013-01-25,24,953,61
1048,1972,Master,Married,35641.0,1,0,2013-07-14,11,63,52
10619,1994,Graduation,Single,95529.0,0,0,2012-12-03,29,770,30
9308,1954,Graduation,Married,62820.0,0,0,2013-05-11,51,398,70
10505,1960,Master,Together,73113.0,0,0,2013-12-26,86,741,64
8362,1982,PhD,Married,84169.0,0,0,2013-08-07,9,1478,42
2625,1954,2n Cycle,Single,42607.0,0,1,2013-11-17,30,156,70
4637,1954,PhD,Single,74637.0,0,0,2013-05-18,73,960,70
9972,1955,PhD,Together,46015.0,1,1,2014-04-13,25,38,69
4483,1993,Graduation,Single,72354.0,0,0,2013-04-17,67,315,31
4487,1969,Master,Single,39858.0,1,0,2013-01-24,67,15,55
4988,1948,PhD,Married,34469.0,1,1,2014-05-04,58,19,76
8931,1986,Graduation,Together,83033.0,1,0,2014-05-18,82,812,38
5871,1979,Master,Together,24401.0,0,0,2012-08-31,98,73,45
2008,1978,Graduation,Married,77583.0,0,0,2014-02-10,93,372,46
3139,1982,2n Cycle,Single,74116.0,0,0,2013-12-30,53,871,42
10037,1993,Graduation,Single,74293.0,0,0,2014-05-04,66,375,31
10673,1976,PhD,Married,68397.0,0,1,2013-11-17,6,760,48
5303,1974,PhD,Together,79632.0,0,0,2014-04-08,42,471,50
538,1989,Graduation,Single,46107.0,1,0,2014-02-10,78,31,35
7922,1951,PhD,Single,64950.0,0,1,2012-08-12,29,819,73
5692,1989,Basic,Married,25443.0,1,0,2012-12-22,82,1,35
4843,1952,Graduation,Single,75127.0,0,0,2014-05-22,92,203,72
6383,1971,PhD,Together,32892.0,1,0,2014-05-25,78,26,53
1628,1971,Graduation,Together,71796.0,0,0,2013-10-24,54,354,53
1204,1970,PhD,Married,67536.0,0,1,2013-05-22,45,1253,54
3673,1971,Graduation,Single,55239.0,0,1,2013-07-14,59,371,53
760,1975,PhD,Divorced,60554.0,1,0,2013-08-09,8,588,49
8957,1952,2n Cycle,Single,64831.0,1,1,2013-06-10,51,480,72
4128,1962,PhD,Together,56067.0,0,1,2013-07-20,51,517,62
6810,1983,Graduation,Divorced,82025.0,0,0,2013-05-28,76,267,41
5386,1953,Graduation,Together,94384.0,0,0,2013-03-04,62,1111,71
8700,1986,Basic,Single,14906.0,0,0,2012-12-22,86,7,38
3202,1987,PhD,Married,51563.0,0,0,2012-10-01,60,1166,37
1328,1982,2n Cycle,Married,57937.0,0,1,2014-02-16,56,261,42
8405,1979,Graduation,Divorced,68274.0,1,1,2013-09-30,83,135,45
6515,1977,Graduation,Together,39771.0,1,0,2013-12-06,92,6,47
2882,1975,2n Cycle,Divorced,67893.0,0,1,2012-10-01,31,711,49
7574,1979,PhD,Together,27922.0,1,0,2014-05-10,80,11,45
6387,1976,PhD,Together,52190.0,1,1,2014-05-08,39,42,48
5320,1973,Master,Divorced,44051.0,1,1,2013-01-29,20,79,51
5048,1971,PhD,Single,42767.0,2,0,2013-05-11,53,20,53
8146,1976,Master,Together,46106.0,1,1,2014-05-11,84,30,48
10031,1976,PhD,Married,16927.0,1,1,2013-02-10,50,20,48
5748,1965,Graduation,Married,59754.0,0,1,2012-12-01,96,115,59
2134,1952,Graduation,Single,53700.0,0,1,2012-08-17,94,263,72
1523,1973,Graduation,Married,59041.0,1,1,2014-05-07,25,69,51
9665,1957,PhD,Divorced,54237.0,0,1,2013-04-27,48,267,67
4640,1967,Graduation,Divorced,70647.0,0,1,2012-09-21,65,561,57
3635,1962,PhD,Single,52597.0,0,1,2014-05-07,69,492,62
3547,1969,Master,Together,41021.0,1,0,2012-12-30,12,14,55
2456,1975,PhD,Married,40233.0,0,1,2013-10-14,84,80,49
5633,1980,Graduation,Married,50183.0,1,1,2014-06-25,47,97,44
7801,1959,Graduation,Together,54753.0,0,1,2013-09-12,87,197,65
10489,1973,Graduation,Married,92955.0,0,0,2013-08-19,35,693,51
7011,1973,Graduation,Married,33471.0,1,0,2012-10-12,47,43,51
2620,1974,PhD,Married,34596.0,1,0,2013-04-13,48,14,50
3933,1980,Graduation,Together,44010.0,1,0,2012-10-13,46,186,44
10981,1988,Graduation,Married,84219.0,0,0,2014-02-02,27,434,36
1734,1968,PhD,Together,40706.0,2,1,2013-01-17,37,59,56
10995,1988,2n Cycle,Married,15716.0,1,0,2012-11-12,8,16,36
6357,1959,2n Cycle,Divorced,59052.0,0,1,2013-11-17,29,230,65
9209,1971,Master,Together,80573.0,0,0,2012-10-14,85,829,53
10286,1962,Graduation,Married,83715.0,0,0,2014-02-03,2,318,62
2611,1959,Master,Together,82576.0,0,0,2012-08-01,66,1206,65
1600,1965,Master,Married,56962.0,2,1,2013-10-11,60,292,59
3308,1952,Graduation,Married,35704.0,1,1,2014-01-03,54,30,72
5407,1954,Graduation,Together,53103.0,0,1,2013-09-12,70,729,70
2166,1960,2n Cycle,Widow,46779.0,1,1,2013-07-12,55,12,64
3955,1965,Graduation,Divorced,4861.0,0,0,2014-06-22,20,2,59
6634,1979,Master,Divorced,33462.0,1,0,2013-08-07,78,22,45
3056,1978,Graduation,Divorced,63693.0,0,1,2013-10-14,63,587,46
5718,1950,Graduation,Married,80763.0,0,0,2013-08-15,17,674,74
6872,1974,PhD,Married,65352.0,0,1,2013-08-21,43,284,50
8164,1978,PhD,Married,82170.0,0,0,2013-11-25,13,1023,46
4580,1969,Graduation,Married,75759.0,0,0,2013-10-25,46,1394,55
9305,1976,2n Cycle,Single,79689.0,0,0,2013-05-12,65,311,48
453,1956,PhD,Widow,35340.0,1,1,2014-06-29,1,27,68
8545,1954,Graduation,Divorced,85683.0,0,0,2014-03-21,6,1296,70
9850,1972,2n Cycle,Married,24884.0,1,0,2012-11-29,32,3,52
7378,1981,Master,Together,42021.0,1,0,2012-08-31,34,393,43
7646,1989,Graduation,Single,64449.0,1,0,2014-02-18,70,218,35
1640,1954,Graduation,Divorced,64587.0,1,1,2014-06-22,49,66,70
5184,1995,Graduation,Single,34824.0,0,0,2014-03-26,65,4,29
8492,1978,Graduation,Together,75437.0,0,0,2013-11-09,25,795,46
11188,1957,Graduation,Together,26091.0,1,1,2014-02-25,84,15,67
1212,1973,Graduation,Married,52845.0,1,0,2013-08-13,7,384,51
9097,1956,Graduation,Divorced,46086.0,0,1,2013-11-03,34,244,68
10473,1956,PhD,Widow,78028.0,0,1,2012-09-10,38,158,68
7962,1987,PhD,Single,95169.0,0,0,2013-10-09,1,1285,37
9984,1981,2n Cycle,Married,56337.0,1,1,2013-03-27,25,349,43
5527,1987,Graduation,Together,22434.0,1,0,2013-02-13,25,4,37
6374,1954,PhD,Married,36930.0,0,1,2013-05-17,50,223,70
7453,1954,Graduation,Single,36130.0,0,1,2013-02-02,46,157,70
8952,1953,Master,Married,65569.0,0,1,2012-11-05,96,397,71
241,1952,Graduation,Together,83844.0,0,0,2013-05-12,57,901,72
8975,1968,Graduation,Married,19514.0,1,1,2014-01-26,47,14,56
6119,1963,PhD,Single,36736.0,1,1,2013-05-10,52,10,61
5236,1979,Graduation,Together,77568.0,0,1,2012-08-25,30,1230,45
5723,1976,PhD,Together,49187.0,0,1,2014-01-11,63,81,48
1710,1978,Graduation,Single,30168.0,1,0,2013-03-07,51,154,46
1970,1968,Master,Together,34053.0,0,1,2012-09-10,14,63,56
5313,1971,Master,Married,38196.0,1,1,2014-04-18,20,30,53
10634,1951,Master,Married,59412.0,0,0,2014-04-19,56,90,73
7010,1965,2n Cycle,Married,70924.0,0,0,2014-04-07,41,635,59
8562,1969,Graduation,Together,54165.0,0,0,2013-05-28,72,127,55
3158,1973,Graduation,Married,32300.0,1,0,2013-01-03,1,13,51
4436,1976,Graduation,Single,20180.0,0,0,2013-02-20,27,18,48
5287,1973,Graduation,Married,34961.0,1,0,2014-06-19,77,45,51
2445,1974,PhD,Together,28440.0,1,0,2013-07-07,87,38,50
6059,1953,PhD,Together,64504.0,1,2,2013-03-04,81,986,71
4550,1966,Master,Together,33564.0,0,1,2014-06-24,51,61,58
4240,1978,Graduation,Married,17345.0,1,0,2012-11-03,79,4,46
8911,1967,PhD,Married,56320.0,0,1,2013-04-08,11,201,57
3706,1978,Graduation,Single,28647.0,1,0,2013-08-21,54,19,46
3628,1987,Basic,Single,15038.0,1,0,2013-01-29,93,4,37
10175,1958,PhD,Divorced,32173.0,0,1,2013-08-01,0,18,66
8985,1964,2n Cycle,Together,68316.0,0,1,2012-11-04,54,806,60
5204,1971,Graduation,Together,74538.0,0,0,2013-06-29,21,380,53
9220,1971,Graduation,Single,91700.0,0,0,2013-01-17,58,576,53
9888,1969,Graduation,Together,68695.0,0,0,2014-06-25,3,458,55
5263,1977,2n Cycle,Married,31056.0,1,0,2013-01-22,99,5,47
1020,1973,Graduation,Married,79593.0,0,0,2014-05-12,70,350,51
9503,1980,Graduation,Single,28071.0,0,0,2012-08-29,65,39,44
10613,1958,PhD,Together,37334.0,1,1,2014-02-26,44,26,66
67,1972,Master,Single,46423.0,1,1,2013-09-18,6,68,52
6019,1971,PhD,Married,37126.0,1,0,2014-03-30,9,45,53
5863,1953,Graduation,Married,47703.0,0,1,2013-05-29,95,359,71
3717,1959,Graduation,Married,61180.0,0,1,2014-04-23,70,403,65
6730,1954,Graduation,Married,38998.0,1,1,2012-11-03,92,34,70
10749,1991,Graduation,Single,8028.0,0,0,2012-09-18,62,73,33
4998,1962,Graduation,Together,76081.0,0,0,2014-05-23,85,292,62
6287,1986,Graduation,Together,34728.0,1,0,2013-07-30,2,14,38
5985,1965,Master,Single,33168.0,0,1,2012-10-13,0,80,59
4754,1966,Master,Married,33585.0,0,1,2013-09-25,91,30,58
4002,1960,PhD,Married,77037.0,0,1,2013-10-13,3,463,64
8870,1984,Graduation,Together,35196.0,1,0,2012-11-13,68,75,40
966,1966,Graduation,Married,44529.0,0,1,2013-07-05,98,538,58
4767,1965,2n Cycle,Married,70924.0,0,0,2014-04-07,41,635,59
9725,1966,PhD,Together,28764.0,1,1,2014-06-05,16,8,58
4475,1949,PhD,Married,69098.0,0,0,2013-02-16,82,1315,75
5740,1970,2n Cycle,Divorced,25959.0,1,1,2013-02-14,1,4,54
5731,1983,Master,Married,27100.0,1,0,2013-04-05,64,12,41
7290,1985,Graduation,Single,70596.0,0,0,2012-10-05,68,347,39
3846,1974,Graduation,Married,42557.0,0,1,2012-08-29,98,192,50
8104,1951,PhD,Married,53312.0,0,0,2013-08-09,32,241,73
4507,1952,Graduation,Single,72228.0,0,0,2012-11-27,87,631,72
11013,1987,Graduation,Together,67605.0,0,0,2013-03-31,84,336,37
4491,1949,Master,Married,62845.0,1,1,2012-10-01,3,1099,75
3759,1958,Graduation,Together,65196.0,0,2,2013-07-25,34,743,66
1162,1987,PhD,Single,42000.0,0,0,2013-01-10,23,124,37
2055,1973,PhD,Divorced,35860.0,1,1,2014-05-19,37,15,51
10766,1964,PhD,Married,65526.0,0,1,2014-04-11,22,397,60
4415,1961,Graduation,Married,16860.0,1,1,2012-09-12,19,10,63
3005,1992,Graduation,Single,83528.0,0,0,2014-05-01,7,530,32
2223,1965,2n Cycle,Divorced,64176.0,0,1,2012-08-03,52,1215,59
4817,1956,Graduation,Divorced,22304.0,0,0,2012-08-04,91,3,68
2875,1978,Graduation,Married,67023.0,0,0,2014-03-04,93,444,46
10536,1971,PhD,Together,32892.0,1,0,2014-05-25,78,26,53
11112,1966,Graduation,Together,70713.0,0,1,2012-12-03,23,736,58
3807,1955,Graduation,Together,59925.0,0,1,2012-11-30,83,473,69
9197,1953,Graduation,Married,39722.0,0,1,2014-02-24,92,32,71
10832,1958,Graduation,Together,46610.0,0,0,2013-07-18,4,288,66
6421,1961,Graduation,Together,88347.0,0,0,2013-07-03,32,1050,63
4207,1981,PhD,Married,87171.0,0,0,2013-05-01,27,1001,43
577,1976,2n Cycle,Together,26907.0,1,1,2013-08-20,10,9,48
10855,1968,Master,Single,50014.0,1,0,2014-01-22,9,234,56
3081,1978,PhD,Married,41014.0,1,0,2013-04-22,65,7,46
3535,1965,Graduation,Single,66294.0,0,0,2014-03-17,68,251,59
247,1971,Graduation,Married,36715.0,1,0,2012-11-17,16,172,53
8707,1956,Graduation,Married,79456.0,0,0,2012-08-22,12,565,68
9523,1982,Graduation,Together,40479.0,1,0,2013-08-17,95,5,42
6072,1970,Master,Single,75345.0,0,0,2013-02-02,16,918,54
6295,1977,Graduation,Married,54233.0,0,1,2013-02-04,46,652,47
10914,1970,Graduation,Single,24163.0,1,1,2013-10-12,3,4,54
1509,1958,PhD,Together,84460.0,0,0,2013-01-04,80,152,66
5577,1983,Graduation,Together,43776.0,1,0,2014-05-03,77,8,41
7348,1958,PhD,Single,71691.0,0,0,2014-03-17,0,336,66
1127,1973,PhD,Married,85844.0,0,0,2014-05-29,62,938,51
1833,1974,PhD,Single,39190.0,1,0,2014-04-26,91,68,50
4944,1959,Graduation,Together,71367.0,0,0,2013-08-23,24,227,65
9080,1972,PhD,Single,38578.0,1,1,2013-06-22,2,38,52
6466,1965,PhD,Married,57236.0,1,1,2014-03-12,22,105,59
9964,1979,Graduation,Single,61825.0,0,1,2013-08-07,56,162,45
4790,1958,Graduation,Divorced,79803.0,0,1,2014-06-02,54,574,66
10245,1986,2n Cycle,Single,80910.0,0,0,2012-10-31,71,160,38
1109,1982,Master,Together,27590.0,1,0,2013-04-23,38,6,42
6001,1979,Graduation,Married,56775.0,0,1,2013-01-02,62,614,45
5538,1975,Graduation,Divorced,83829.0,0,0,2013-10-08,78,897,49
10552,1979,2n Cycle,Married,54210.0,0,1,2013-05-20,18,70,45
1545,1986,Graduation,Married,38508.0,1,0,2013-08-02,95,120,38
7409,1970,Graduation,Together,53187.0,1,0,2013-10-26,66,211,54
4444,1972,Graduation,Married,30023.0,1,0,2014-03-24,28,11,52
146,1960,PhD,Single,76045.0,0,0,2013-11-15,78,760,64
6271,1952,PhD,Married,50870.0,0,1,2014-06-19,13,53,72
10065,1970,2n Cycle,Married,15315.0,0,0,2013-08-03,27,7,54
4741,1974,2n Cycle,Married,65463.0,1,0,2014-01-30,17,391,50
246,1965,Graduation,Married,66480.0,1,1,2014-05-31,71,199,59
375,1954,Graduation,Divorced,76773.0,0,0,2013-02-25,79,516,70
1524,1983,2n Cycle,Single,81698.0,0,0,2013-03-01,1,709,41
10022,1973,PhD,Single,54466.0,1,1,2014-02-09,78,12,51
7451,1960,Master,Single,98777.0,0,0,2014-02-17,23,1000,64
11010,1984,PhD,Single,16269.0,1,0,2013-08-30,75,19,40
4356,1971,Graduation,Together,71819.0,0,1,2013-08-28,70,1224,53
3885,1983,PhD,Married,33569.0,1,0,2013-10-16,10,16,41
1175,1983,Master,Married,36262.0,0,0,2013-09-20,24,88,41
880,1966,Basic,Together,22634.0,0,0,2013-01-16,47,2,58
2320,1978,2n Cycle,Married,47025.0,0,1,2013-09-12,98,508,46
850,1968,Graduation,Single,70566.0,0,1,2013-10-06,4,381,56
4713,1979,PhD,Married,31605.0,1,0,2012-11-22,15,74,45
675,1973,Master,Divorced,52034.0,1,1,2013-05-17,67,146,51
5025,1979,Graduation,Single,48526.0,1,0,2013-12-24,32,23,45
2308,1954,Graduation,Married,46734.0,0,1,2012-11-18,40,110,70
5995,1962,Graduation,Divorced,39552.0,1,1,2012-12-18,54,165,62
6749,1966,Graduation,Single,86358.0,1,1,2012-08-08,78,957,58
1010,1977,Graduation,Together,46931.0,2,1,2014-04-24,94,41,47
8977,1985,Basic,Single,16581.0,0,0,2013-01-12,51,1,39
4756,1952,2n Cycle,Divorced,63998.0,0,0,2013-12-20,42,176,72
3412,1951,Master,Married,67381.0,0,1,2013-01-15,67,815,73
606,1967,Graduation,Single,25930.0,1,1,2013-10-10,87,6,57
5961,1978,Graduation,Married,42693.0,1,0,2014-06-07,29,8,46
2975,1976,Graduation,Together,85606.0,0,1,2012-11-12,89,717,48
2894,1985,Graduation,Single,72903.0,0,0,2013-10-29,74,1067,39
7613,1974,2n Cycle,Together,49669.0,1,0,2014-05-24,97,166,50
10542,1968,PhD,Married,36778.0,1,1,2012-08-05,63,29,56
8015,1962,PhD,Divorced,85696.0,0,0,2013-05-03,88,714,62
10617,1989,Master,Divorced,10979.0,0,0,2014-05-22,34,8,35
11166,1961,Graduation,Married,49678.0,0,1,2013-02-02,81,229,63
849,1953,Master,Together,56129.0,0,1,2013-06-20,65,320,71
523,1989,Graduation,Married,37155.0,1,0,2013-01-31,51,23,35
4066,1978,2n Cycle,Divorced,21282.0,1,0,2014-05-11,76,1,46
8414,1962,PhD,Single,33419.0,0,1,2013-08-17,76,56,62
819,1945,Graduation,Widow,63285.0,0,0,2013-11-05,84,508,79
4961,1974,Master,Together,21255.0,1,0,2014-01-21,56,29,50
749,1981,Graduation,Together,42162.0,1,0,2013-11-19,31,46,43
5430,1956,Graduation,Together,54450.0,1,1,2012-09-14,0,454,68
7755,1954,PhD,Married,57744.0,0,1,2013-11-12,91,350,70
10525,1986,Graduation,Single,26576.0,1,0,2012-10-13,40,10,38
1453,1943,PhD,Widow,57513.0,0,0,2013-07-06,59,735,81
8310,1964,Graduation,Together,68142.0,0,1,2012-08-29,96,897,60
10710,1979,Graduation,Married,7500.0,0,1,2012-08-29,61,5,45
5031,1974,Graduation,Together,83145.0,0,0,2012-09-22,14,777,50
2613,1960,Master,Married,54197.0,0,1,2014-04-03,16,162,64
213,1963,PhD,Single,23091.0,1,1,2014-05-28,98,35,61
967,1976,Graduation,Married,46049.0,1,1,2013-07-21,11,342,48
1077,1974,Graduation,Together,56715.0,0,0,2012-12-05,52,258,50
7959,1961,Graduation,Married,79410.0,0,0,2014-05-29,19,658,63
640,1951,Graduation,Married,57304.0,0,1,2013-03-11,61,356,73
4252,1965,Graduation,Married,44375.0,0,1,2014-03-23,73,213,59
8432,1956,Graduation,Together,54450.0,1,1,2012-09-14,0,454,68
6218,1965,Graduation,Married,59594.0,0,1,2012-10-20,74,457,59
6905,1994,Graduation,Together,80685.0,0,0,2012-08-22,55,241,30
5922,1974,PhD,Married,40344.0,0,1,2013-10-13,48,210,50
3598,1972,Graduation,Married,62710.0,0,1,2013-05-23,53,441,52
6116,1968,2n Cycle,Married,48985.0,0,1,2013-07-05,13,19,56
6263,1968,Graduation,Together,35322.0,1,2,2012-08-22,34,28,56
10486,1948,Graduation,Married,77142.0,0,0,2013-05-29,54,476,76
